epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,4.01235,3.52259,4.51575,11.2908,2.41649,0,0.78768,0.06667,0.08117,0.00849,0.03603,0.13333,0.00809,0.00229,2.98413,4.3454,5.05673,2.32094,0,0.00108,0.00036,0.00108,0.00036,0.00108,0.00036,0.00108,0.00036
2,7.56913,3.45066,4.53254,8.44831,2.44028,0,0.05643,0.13333,0.01867,0.00258,0.00229,0.13333,0.00277,0.00058,2.67242,4.75508,5.87868,2.30769,0,0.00220169,0.000733895,0.00220169,0.000733895,0.00220169,0.000733895,0.00220169,0.000733895
